MANDT,VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS
100,4500000921,000020,000000000000010041,12,640596,MXN,EA
100,4500000921,000030,000000000000010121,18,6499314,MXN,EA
100,4500000921,000040,000000000000010101,7,3357109,MXN,EA
100,4500000921,000050,000000000000010121,13,5679245,MXN,EA
100,4500000922,000010,000000000000010063,4,816800,EUR,EA
100,4500000922,000020,000000000000010033,11,4411594,EUR,EA
100,4500000922,000030,000000000000010035,13,5283343,EUR,EA
100,4500000922,000040,000000000000010084,10,4308060,EUR,EA
100,4500000923,000010,000000000000010109,20,4149820,MXN,EA
100,4500000923,000020,000000000000010137,3,548574,MXN,EA
100,4500000923,000030,000000000000010126,19,286919,MXN,EA
100,4500000923,000040,000000000000010057,20,1888140,MXN,EA
100,4500000923,000050,000000000000010061,12,2291268,MXN,EA
100,4500000923,000060,000000000000010088,17,7354421,MXN,EA
100,4500000924,000010,000000000000010102,3,1018404,JPY,EA
100,4500000925,000010,000000000000010036,16,1592800,MXN,EA
100,4500000925,000020,000000000000010012,7,1115114,MXN,EA
100,4500000926,000010,000000000000010024,11,2225971,MXN,EA
100,4500000926,000020,000000000000010047,14,1120490,MXN,EA
100,4500000926,000030,000000000000010073,10,2038020,MXN,EA
100,4500000926,000040,000000000000010124,2,275698,MXN,EA
100,4500000927,000010,000000000000010046,6,1258674,MXN,EA
100,4500000927,000020,000000000000010133,4,979012,MXN,EA
100,4500000927,000030,000000000000010022,12,4328340,MXN,EA
100,4500000927,000040,000000000000010026,13,5489783,MXN,EA
100,4500000928,000010,000000000000010042,11,753456,MXN,EA
100,4500000929,000010,000000000000010130,13,4690634,USD,EA
100,4500000929,000020,000000000000010117,1,255877,USD,EA
100,4500000929,000030,000000000000010103,14,5675796,USD,EA
100,4500000929,000040,000000000000010014,10,2238120,USD,EA
100,4500000929,000050,000000000000010067,4,1269916,USD,EA
100,4500000930,000010,000000000000010129,12,4925640,MXN,EA
100,4500000930,000020,000000000000010122,11,4879457,MXN,EA
100,4500000930,000030,000000000000010137,12,714576,MXN,EA
100,4500000930,000040,000000000000010046,14,3916780,MXN,EA
100,4500000931,000010,000000000000010021,5,23235,MXN,EA
100,4500000931,000020,000000000000010087,19,2587420,MXN,EA
100,4500000931,000030,000000000000010051,17,7261703,MXN,EA
100,4500000931,000040,000000000000010117,14,370300,MXN,EA
100,4500000932,000010,000000000000010073,2,129454,JPY,EA
100,4500000932,000020,000000000000010126,15,2902020,JPY,EA
100,4500000932,000030,000000000000010013,20,7217280,JPY,EA
100,4500000932,000040,000000000000010095,9,2017710,JPY,EA
100,4500000933,000010,000000000000010076,1,285556,MXN,EA
100,4500000933,000020,000000000000010069,6,928452,MXN,EA
100,4500000933,000030,000000000000010092,14,142576,MXN,EA
100,4500000934,000010,000000000000010084,10,3344380,USD,EA
100,4500000934,000020,000000000000010010,20,1191080,USD,EA
100,4500000934,000030,000000000000010092,2,559074,USD,EA
100,4500000934,000040,000000000000010102,8,742976,USD,EA
100,4500000935,000010,000000000000010137,4,268352,MXN,EA
100,4500000936,000010,000000000000010038,16,3632320,MXN,EA
100,4500000936,000020,000000000000010071,12,2893680,MXN,EA
100,4500000936,000030,000000000000010063,17,5089035,MXN,EA
100,4500000936,000040,000000000000010118,2,82252,MXN,EA
100,4500000936,000050,000000000000010084,12,252876,MXN,EA
100,4500000936,000060,000000000000010038,20,7609700,MXN,EA
100,4500000937,000010,000000000000010026,13,3506958,MXN,EA
100,4500000937,000020,000000000000010021,11,5359695,MXN,EA
100,4500000937,000030,000000000000010078,14,2955428,MXN,EA
100,4500000937,000040,000000000000010006,6,2995566,MXN,EA
100,4500000937,000050,000000000000010066,3,1319256,MXN,EA
100,4500000937,000060,000000000000010111,4,1668392,MXN,EA
100,4500000938,000010,000000000000010147,9,1439676,MXN,EA
100,4500000938,000020,000000000000010132,18,8079642,MXN,EA
100,4500000939,000010,000000000000010013,12,3619116,MXN,EA
100,4500000939,000020,000000000000010122,7,2798845,MXN,EA
100,4500000940,000010,000000000000010071,6,876906,MXN,EA
100,4500000940,000020,000000000000010129,2,635992,MXN,EA
100,4500000940,000030,000000000000010103,6,2139456,MXN,EA
100,4500000940,000040,000000000000010073,9,32832,MXN,EA
100,4500000941,000010,000000000000010054,1,411019,USD,EA
100,4500000941,000020,000000000000010107,5,725285,USD,EA
100,4500000941,000030,000000000000010069,15,4726350,USD,EA
100,4500000941,000040,000000000000010082,4,468148,USD,EA
100,4500000942,000010,000000000000010005,11,1285867,MXN,EA
100,4500000942,000020,000000000000010017,20,3038120,MXN,EA
100,4500000943,000010,000000000000010118,19,4210419,USD,EA
100,4500000943,000020,000000000000010085,18,3689424,USD,EA
100,4500000943,000030,000000000000010122,18,136584,USD,EA
100,4500000943,000040,000000000000010088,11,1854424,USD,EA
100,4500000943,000050,000000000000010089,15,1208625,USD,EA
100,4500000943,000060,000000000000010119,16,1782944,USD,EA
100,4500000944,000010,000000000000010044,13,1755728,MXN,EA
100,4500000944,000020,000000000000010104,2,694792,MXN,EA
100,4500000944,000030,000000000000010147,3,996081,MXN,EA
100,4500000944,000040,000000000000010125,18,3276648,MXN,EA
100,4500000944,000050,000000000000010022,7,2752211,MXN,EA
100,4500000945,000010,000000000000010095,10,1539990,USD,EA
100,4500000945,000020,000000000000010081,15,5319480,USD,EA
100,4500000945,000030,000000000000010120,1,82736,USD,EA
100,4500000945,000040,000000000000010150,6,1969764,USD,EA
100,4500000945,000050,000000000000010091,19,4317674,USD,EA
100,4500000946,000010,000000000000010006,10,2927340,MXN,EA
100,4500000946,000020,000000000000010126,8,1582056,MXN,EA
100,4500000946,000030,000000000000010138,5,997025,MXN,EA
100,4500000946,000040,000000000000010032,4,833944,MXN,EA
100,4500000947,000010,000000000000010055,4,1200936,EUR,EA
100,4500000947,000020,000000000000010075,6,2726718,EUR,EA
100,4500000948,000010,000000000000010103,18,3873240,MXN,EA
100,4500000948,000020,000000000000010091,7,1541722,MXN,EA
100,4500000949,000010,000000000000010072,11,4454593,MXN,EA
100,4500000949,000020,000000000000010093,4,1397000,MXN,EA
100,4500000949,000030,000000000000010082,17,4790974,MXN,EA
100,4500000949,000040,000000000000010137,13,1547208,MXN,EA
100,4500000949,000050,000000000000010104,16,6364720,MXN,EA
100,4500000950,000010,000000000000010074,15,1249440,MXN,EA
100,4500000950,000020,000000000000010046,13,1978704,MXN,EA
100,4500000950,000030,000000000000010001,18,7849584,MXN,EA
100,4500000950,000040,000000000000010086,15,5175480,MXN,EA
100,4500000951,000010,000000000000010026,13,3967197,MXN,EA
100,4500000951,000020,10108,14,3025568,MXN,EA
100,4500000952,000010,000000000000010008,20,2370820,MXN,EA
100,4500000952,000020,000000000000010036,20,6520320,MXN,EA
100,4500000953,000010,000000000000010021,20,6003000,USD,EA
100,4500000953,000020,000000000000010105,1,171404,USD,EA
100,4500000953,000030,000000000000010064,6,1796880,USD,EA
100,4500000953,000040,000000000000010121,3,585423,USD,EA
100,4500000953,000050,000000000000010006,20,9284280,USD,EA
100,4500000954,000010,000000000000010100,18,4843566,CLP,EA
100,4500000954,000020,000000000000010050,6,1446012,CLP,EA
100,4500000954,000030,000000000000010095,8,742888,CLP,EA
100,4500000954,000040,000000000000010121,7,1191400,CLP,EA
100,4500000954,000050,000000000000010034,10,349800,CLP,EA
100,4500000954,000060,000000000000010008,7,2126803,CLP,EA
100,4500000955,000010,000000000000010118,8,2875520,MXN,EA
100,4500000955,000020,000000000000010114,8,3349824,MXN,EA
100,4500000955,000030,000000000000010046,15,3948840,MXN,EA
100,4500000955,000040,000000000000010029,20,8805760,MXN,EA
100,4500000956,000010,000000000000010041,8,1946656,EUR,EA
100,4500000956,000020,000000000000010018,1,393486,EUR,EA
100,4500000956,000030,000000000000010009,14,6378260,EUR,EA
100,4500000957,000010,000000000000010121,13,492583,USD,EA
100,4500000957,000020,000000000000010107,9,4177197,USD,EA
100,4500000957,000030,000000000000010138,4,1505128,USD,EA
100,4500000957,000040,000000000000010137,1,230911,USD,EA
100,4500000957,000050,000000000000010124,2,309194,USD,EA
100,4500000958,000010,000000000000010011,12,2524992,MXN,EA
100,4500000958,000020,000000000000010131,15,3385545,MXN,EA
100,4500000958,000030,000000000000010032,4,310148,MXN,EA
100,4500000958,000040,000000000000010068,19,7525729,MXN,EA
100,4500000959,000010,000000000000010044,12,2609688,MXN,EA
100,4500000960,000010,000000000000010087,5,2398305,EUR,EA
100,4500000960,000020,000000000000010063,16,1778320,EUR,EA
100,4500000960,000030,000000000000010068,4,696112,EUR,EA
100,4500000960,000040,000000000000010019,15,7086555,EUR,EA
100,4500000960,000050,000000000000010126,8,3183000,EUR,EA
100,4500000960,000060,000000000000010067,11,1713998,EUR,EA
100,4500000961,000010,000000000000010114,11,4551910,MXN,EA
100,4500000961,000020,000000000000010116,9,2690244,MXN,EA
100,4500000961,000030,000000000000010071,20,394800,MXN,EA
100,4500000961,000040,000000000000010036,5,1372810,MXN,EA
100,4500000961,000050,000000000000010074,1,116878,MXN,EA
100,4500000961,000060,000000000000010095,19,3632249,MXN,EA
100,4500000962,000010,000000000000010075,10,4963430,MXN,EA
100,4500000962,000020,000000000000010041,19,6333517,MXN,EA
100,4500000962,000030,000000000000010079,16,5997728,MXN,EA
100,4500000962,000040,000000000000010113,10,819710,MXN,EA
100,4500000962,000050,000000000000010033,5,1597390,MXN,EA
100,4500000962,000060,000000000000010075,13,1766726,MXN,EA
100,4500000963,000010,000000000000010059,1,447126,MXN,EA
100,4500000963,000020,000000000000010055,19,3036884,MXN,EA
100,4500000963,000030,000000000000010038,19,139194,MXN,EA
100,4500000963,000040,000000000000010067,12,4549008,MXN,EA
100,4500000963,000050,000000000000010131,17,3634243,MXN,EA
100,4500000963,000060,000000000000010123,20,9457220,MXN,EA
100,4500000964,000010,000000000000010089,5,1544140,USD,EA
100,4500000964,000020,000000000000010129,11,3029169,USD,EA
100,4500000965,000010,000000000000010097,16,5454976,MXN,EA
100,4500000965,000020,000000000000010044,17,4313478,MXN,EA
100,4500000965,000030,000000000000010045,16,7541696,MXN,EA
100,4500000966,000010,000000000000010004,3,541494,EUR,EA
100,4500000966,000020,000000000000010058,10,1092280,EUR,EA
100,4500000966,000030,000000000000010058,5,734585,EUR,EA
100,4500000966,000040,000000000000010031,7,1315363,EUR,EA
100,4500000967,000010,000000000000010118,19,9110842,EUR,EA
100,4500000967,000020,000000000000010004,17,8021977,EUR,EA
100,4500000967,000030,000000000000010059,7,1341270,EUR,EA
100,4500000967,000040,000000000000010009,13,4282395,EUR,EA
100,4500000968,000010,000000000000010085,17,615910,USD,EA
100,4500000969,000010,000000000000010142,18,8007570,EUR,EA
100,4500000969,000020,000000000000010138,3,1258014,EUR,EA
100,4500000969,000030,000000000000010015,15,4471725,EUR,EA
100,4500000970,000010,000000000000010064,8,1082040,MXN,EA
100,4500000970,000020,000000000000010047,8,965720,MXN,EA
100,4500000970,000030,000000000000010117,6,132558,MXN,EA
100,4500000970,000040,000000000000010069,18,2636586,MXN,EA
100,4500000970,000050,000000000000010024,7,2698353,MXN,EA
100,4500000971,000010,000000000000010034,17,2715461,USD,EA
100,4500000972,000010,000000000000010054,8,1031160,MXN,EA
100,4500000973,000010,000000000000010149,16,3910576,JPY,EA
100,4500000973,000020,000000000000010026,18,8338194,JPY,EA
100,4500000973,000030,000000000000010014,11,4567145,JPY,EA
100,4500000973,000040,000000000000010019,7,1762362,JPY,EA
100,4500000973,000050,000000000000010030,15,670770,JPY,EA
100,4500000974,000010,000000000000010051,4,1141428,MXN,EA
100,4500000974,000020,000000000000010056,20,5128980,MXN,EA
100,4500000974,000030,000000000000010077,19,114646,MXN,EA
100,4500000974,000040,000000000000010149,14,6334776,MXN,EA
100,4500000975,000010,000000000000010114,7,2168404,CLP,EA
100,4500000976,000010,000000000000010117,1,132988,USD,EA
100,4500000976,000020,000000000000010105,20,2858940,USD,EA
100,4500000976,000030,000000000000010127,6,1039806,USD,EA
100,4500000976,000040,000000000000010130,16,4329424,USD,EA
100,4500000976,000050,000000000000010073,10,1395160,USD,EA
100,4500000976,000060,000000000000010137,8,1438848,USD,EA
100,4500000977,000010,000000000008883459,17,2769334,MXN,EA
100,4500000977,000020,000000000000010113,4,1590728,MXN,EA
100,4500000977,000030,000000000000010047,16,70656,MXN,EA
100,4500000978,000010,000000000000010131,16,4174960,JPY,EA
100,4500000978,000020,000000000000010042,6,212232,JPY,EA
100,4500000978,000030,000000000000010111,10,505800,JPY,EA
100,4500000979,000010,000000000000010088,18,7780626,USD,EA
100,4500000979,000020,000000000000010047,7,2865177,USD,EA
100,4500000979,000030,000000000000010028,8,902288,USD,EA
100,4500000979,000040,000000000000010079,17,2738853,USD,EA
100,4500000980,000010,000000000000010136,16,879328,MXN,EA
100,4500000980,000020,000000000000010077,20,2225060,MXN,EA
100,4500000980,000030,000000000000010147,5,853730,MXN,EA
100,4500000981,000010,000000000000010050,13,5368883,JPY,EA
100,4500000981,000020,000000000000010044,6,1925280,JPY,EA
100,4500000982,000010,000000000000010041,11,2989547,JPY,EA
100,4500000982,000020,000000000000010122,20,8290620,JPY,EA
100,4500000982,000030,000000000000010107,9,1088253,JPY,EA
100,4500000982,000040,000000000000010068,16,7853712,JPY,EA
100,4500000982,000050,000000000000010078,12,924168,JPY,EA
100,4500000982,000060,000000000000010079,11,4202055,JPY,EA
100,4500000983,000010,000000000000010081,15,2437335,MXN,EA
100,4500000983,000020,000000000000010109,19,3939251,MXN,EA
100,4500000983,000030,000000000000010107,1,400624,MXN,EA
100,4500000984,000010,000000000000010015,14,2609516,JPY,EA
100,4500000984,000020,000000000000010036,15,6047310,JPY,EA
100,4500000984,000030,000000000000010071,1,430147,JPY,EA
100,4500000984,000040,000000000000010052,7,2436749,JPY,EA
100,4500000985,000010,000000000000010066,10,4374960,USD,EA
100,4500000985,000020,000000000000010096,1,169739,USD,EA
100,4500000985,000030,000000000000010110,13,2232776,USD,EA
100,4500000985,000040,000000000000010143,18,6992226,USD,EA
100,4500000985,000050,000000000000010052,7,2273439,USD,EA
100,4500000985,000060,000000000000010129,15,6750030,USD,EA
100,4500000986,000010,000000000000010028,3,385422,USD,EA
100,4500000986,000020,000000000000010042,11,4179791,USD,EA
100,4500000986,000030,000000000000010123,19,4699612,USD,EA
100,4500000987,000010,000000000000010100,16,2111856,USD,EA
100,4500000988,000010,000000000000010097,2,108366,MXN,EA
100,4500000988,000020,000000000000010015,11,1602997,MXN,EA
100,4500000988,000030,000000000000010138,12,2768436,MXN,EA
100,4500000989,000010,000000000000010029,16,1142448,USD,EA
100,4500000989,000020,000000000000010019,11,4481950,USD,EA
100,4500000989,000030,000000000000010106,5,2296005,USD,EA
100,4500000990,000010,000000000000010077,19,2011226,MXN,EA
100,4500000990,000020,10144,3,692325,MXN,EA
100,4500000991,000010,000000000000010084,19,5463792,JPY,EA
100,4500000991,000020,000000000000010067,18,5029398,JPY,EA
100,4500000992,000010,000000000000010006,5,2029015,USD,EA
100,4500000992,000020,000000000000010018,11,4932884,USD,EA
100,4500000992,000030,000000000000010093,15,5891790,USD,EA
100,4500000993,000010,000000000000010048,11,2711907,EUR,EA
100,4500000993,000020,000000000000010059,15,2863485,EUR,EA
100,4500000994,000010,000000000000010051,9,1213929,MXN,EA
100,4500000994,000020,000000000000010006,5,317450,MXN,EA
100,4500000994,000030,000000000000010106,14,2922906,MXN,EA
100,4500000995,000010,000000000000010013,17,554319,MXN,EA
100,4500000995,000020,000000000000010132,12,113928,MXN,EA
100,4500000995,000030,000000000000010145,14,249494,MXN,EA
100,4500000995,000040,000000000000010130,11,4567849,MXN,EA
100,4500000996,000010,000000000000010126,10,3023680,MXN,EA
100,4500000996,000020,000000000000010086,3,1158162,MXN,EA
100,4500000996,000030,000000000000010020,19,936871,MXN,EA
100,4500000996,000040,000000000000010143,4,1119184,MXN,EA
100,4500000996,000050,000000000000010041,17,7559968,MXN,EA
100,4500000997,000010,000000000000010147,15,4812480,MXN,EA
100,4500000998,000010,000000000000010049,3,1209567,USD,EA
100,4500000998,000020,000000000000010111,9,2206512,USD,EA
100,4500000998,000030,000000000000010116,5,1710095,USD,EA
100,4500000998,000040,000000000000010085,3,288747,USD,EA
100,4500000998,000050,000000000000010148,11,2629561,USD,EA
100,4500000998,000060,000000000000010136,14,6542200,USD,EA
100,4500000999,000010,000000000000010103,19,2945817,MXN,EA
100,4500001000,000010,000000000000010100,1,5476,USD,EA
100,4500000372,000020,000000000000010068,7,162600,MXN,EA
100,4500000359,000020,000000000000010105,13,4237788,MXN,EA
100,4500000261,000020,000000000000010055,18,4102406,MXN,EA
100,4500000754,000020,000000000000010088,21,1309340,MXN,EA
100,4500000235,000030,000000000000010076,11,888220,MXN,EA
100,7770000000,000010,000000000000010052,1,159822,MXN,EA
